Gene Symbol	6d-average	7d-average	8d-average
Zm00001d006746	0.345034272	0.766987817	0.162790716
Zm00001d006768	0.149704124	0.442113912	1.251326712
Zm00001d006776	0.243210699	0.375000976	0.511789613
Zm00001d006791	148.0248111	49.79362826	14.85053198
Zm00001d006796	21.98863141	100.8272393	67.92900688
Zm00001d001020	0.724228476	0.408055289	3.107891953
Zm00001d006810	8.473610973	5.215659762	41.52446865
Zm00001d006820	0.938575242	1.389915692	0.212704517
Zm00001d006825	0.322954394	0.192117613	0.392052998
Zm00001d006841	2.70073145	1.110264878	0.624123922
Zm00001d006873	1.029676094	1.202702059	0.490940282
Zm00001d006874	6.132291951	7.795765664	3.773648642
Zm00001d006877	1.201417836	0.725464434	0.362622685
Zm00001d006879	0.435434013	0.803102784	0.202400105
Zm00001d001023	0.183885843	0.253482988	0.426860087
Zm00001d006905	1.278927477	0.89383582	0.538828554
Zm00001d006917	35.56685919	40.65869346	82.68651816
ENSRNA049466300	0.37162189	0.365114616	0.929064657
Zm00001d006947	3.268665201	19.79574474	7.382851184
Zm00001d006948	6.096363361	19.01570996	4.720358426
Zm00001d006950	0.148937652	0.107718902	0.530007066
Zm00001d007012	20.44348179	22.05217251	50.44700625
Zm00001d007015	0.372366575	0.725603616	0.189861528
Zm00001d007026	0.686961711	1.177890742	1.382484822
Zm00001d007029	9.304259225	10.60811618	21.30934684
Zm00001d007045	23.30986023	19.09569144	47.74188683
Zm00001d007072	6.14500644	11.70202119	1.135547693
Zm00001d007073	0.738671993	0.276164125	0.338996584
Zm00001d007076	3.195683773	1.950260865	0.672795305
Zm00001d007113	143.4105194	282.4108736	135.7368312
Zm00001d007130	3.496601864	2.585018372	0.635754051
Zm00001d007154	170.8268415	100.6523788	221.7855045
Zm00001d007159	3.634645128	1.538314396	0.711015234
Zm00001d007162	15.11108344	22.31713293	10.24718698
Zm00001d007166	0.777426813	0.141425325	0.203308552
Zm00001d007167	4.024756822	2.001539917	4.846650493
Zm00001d007179	123.4332777	77.10102302	155.4853062
Zm00001d007180	11.77849586	33.02274651	4.030285987
Zm00001d007187	1723.222725	629.9766399	410.5740654
Zm00001d007189	18.30720951	18.60902423	8.693455791
Zm00001d007199	2.381649046	1.330619716	0.485261406
Zm00001d007204	32.41588248	38.79026532	18.52645598
Zm00001d007205	8.797352312	11.87687458	4.385746872
Zm00001d007207	2.273786103	4.790896971	6.569793738
Zm00001d007227	0.782788174	1.458958846	0.621523915
Zm00001d007229	2.447079947	7.630193549	3.750891104
Zm00001d007236	0.28579525	1.202767404	0.599621245
Zm00001d007237	0.132219135	0.576213658	0.289114654
Zm00001d007240	0.289581407	0.769409416	0.43311344
Zm00001d007258	1.041076825	5.093728794	1.962071719
Zm00001d001027	0.167954271	0.326856413	0.119162138
Zm00001d007263	0.863297027	2.374345367	2.231694631
Zm00001d007310	27.36295809	6.662718996	9.721461311
Zm00001d007327	2.820975522	3.190103746	1.132405081
Zm00001d007337	0.591987554	0.171645058	1.599991639
Zm00001d001033	0.496971137	0.253196134	0.079552749
Zm00001d007345	0.363985529	1.263985107	0.242343465
Zm00001d007365	2.581618971	7.50291951	18.15730757
Zm00001d007382	8.00854787	4.957916412	14.41562765
Zm00001d007383	141.4561141	239.209428	89.12572456
Zm00001d007384	0.199094518	0.088450619	0.227811229
Zm00001d007391	0.284199574	0.651591136	1.085123158
Zm00001d007401	0.402018766	1.784324133	0.91311324
Zm00001d007411	0.5137537	2.155764582	1.069775939
Zm00001d007420	7.518178604	11.53111977	3.257663078
Zm00001d007431	0.593476923	3.009920346	0.566807813
Zm00001d007443	16.38844228	4.496625035	6.496317579
Zm00001d007444	171.3694189	61.70900094	63.74618748
Zm00001d007447	285.2951961	73.08379576	35.33419208
Zm00001d007464	0.487144295	1.044143196	0.770597379
Zm00001d007466	33.65416571	41.86462868	5.013762495
Zm00001d007470	371.8083996	95.34919301	126.8450539
Zm00001d007471	66.36009109	15.06853543	13.07684531
Zm00001d007475	2.128591034	3.986450733	0.943358536
Zm00001d007501	11.40396322	15.24593198	5.928420252
Zm00001d007504	324.6684991	110.9971543	31.52804011
Zm00001d007509	0.073724798	0.355945711	0.210678987
Zm00001d007513	0.231766394	0.237201522	0.088948714
Zm00001d007560	1.124736085	1.76541654	0.569616455
Zm00001d007597	13.59406697	10.8627381	25.46969557
Zm00001d007654	13.38339742	4.268092546	2.323785957
Zm00001d007685	1.017574253	2.62078114	1.215434412
Zm00001d007687	0.11854209	0.460816977	0.46420344
Zm00001d007753	2.788196025	6.702703597	4.94451631
Zm00001d007762	56.27885861	79.23206647	35.06000893
Zm00001d007763	47.23570168	38.87655045	22.89906809
Zm00001d007766	11.90466641	20.18778921	5.301302912
Zm00001d007768	13.8007107	10.15320293	6.2846664
Zm00001d007772	32.65848184	21.23821366	52.27128111
Zm00001d007773	0.152767383	0.676328617	0.537743343
Zm00001d007774	0.850406927	1.38906362	1.702898112
Zm00001d007775	0.261396799	0.705983133	0.112334309
Zm00001d007785	0.073724798	0.177188092	0.236090112
Zm00001d007786	0.308576239	0.202290827	0.543422219
Zm00001d007830	2.584550193	4.481834696	1.977961544
Zm00001d007831	0.758453769	2.958019221	6.390987863
Zm00001d007845	4.151614596	6.317207881	1.021155983
Zm00001d007846	16.69724898	7.789944266	0.668869581
Zm00001d007865	38.98697935	54.9610572	23.12219435
Zm00001d007885	0.215834822	0.47518128	3.227837203
Zm00001d007892	8.5806896	17.22191694	14.87574601
Zm00001d007893	3.438043481	3.27932411	1.668697371
ENSRNA049477351	0.245465226	0.196456375	0.56940782
Zm00001d001063	0.885355118	0.356936965	1.351122444
Zm00001d007899	0.066875382	0.180174909	0.310474719
Zm00001d007915	27.22220671	28.44083602	9.229445983
Zm00001d007918	1.19084631	0.273390326	0.242343465
Zm00001d007919	0.648993835	0.172923166	0.4632334
Zm00001d001064	0.221152608	0.234706087	0.591884968
Zm00001d007934	114.1988957	70.2095277	140.8283767
Zm00001d007937	0.905838004	1.125694272	2.557160891
Zm00001d007941	11.46479661	1.666218999	1.846052193
Zm00001d007952	0.190735259	14.49929452	1.106753449
Zm00001d007959	0.257610642	0.621797439	0.726455917
Zm00001d007967	496.5261278	623.9431262	129.9435718
Zm00001d039241	2.146927014	0.759383875	0.220951528
Zm00001d039245	7.626836379	11.53072833	2.965312348
Zm00001d039251	0.314595136	0.380044137	0.775461271
Zm00001d039260	0.320743441	0.418580703	0.143998786
Zm00001d039267	12.74683355	13.82463152	35.86684059
Zm00001d039280	1.418039603	3.412367256	4.879714595
Zm00001d039283	12.05971933	16.88097066	33.36226449
Zm00001d039297	4.499011016	2.625689683	0.623006839
Zm00001d039302	0.14589618	0.387156698	0.19814041
Zm00001d039318	34.01313058	44.86398908	22.34964027
Zm00001d039338	0.458258576	1.177677724	1.197393723
Zm00001d039346	47.3671365	12.30591991	6.696900788
Zm00001d039358	0.290304305	0.149316121	0.094659461
Zm00001d039364	0.263715373	0.925612025	0.401689469
Zm00001d039366	0.400529396	0.281281123	0.165933328
Zm00001d039374	0.305491192	0.195817321	0.139979598
Zm00001d039375	1.004597004	0.768192089	0.496891536
Zm00001d039377	9.816391518	8.63664376	19.62783266
Zm00001d039379	1.39685429	1.206114912	2.667344334
Zm00001d039390	0.699850497	0.065130428	0.104055426
Zm00001d039400	4.960968601	9.029069693	3.656209935
Zm00001d039401	39.42990771	45.58514928	21.40889621
Zm00001d039406	2.098237731	2.867225404	5.249822886
Zm00001d039426	3.66440494	7.622711807	3.36609337
Zm00001d039430	508.5498429	505.0060397	107.2870716
Zm00001d039431	1.620876703	1.817243828	0.76207799
Zm00001d039432	5.235448954	10.63441862	1.749909808
Zm00001d039435	76.05791007	48.75444197	107.3269708
Zm00001d039437	7.052487638	5.559097551	3.138345884
Zm00001d039484	0.09271963	0.211172878	0.124872886
Zm00001d039487	1.244086907	0.41026387	3.312734857
ENSRNA049470569	1.169511117	1.937139998	2.855182484
Zm00001d039492	1.865704865	2.69841949	8.418569123
Zm00001d039495	40.94387482	76.98190895	27.57888111
Zm00001d039496	0.450708049	2.887345759	0.571067508
Zm00001d039499	11.18970098	18.65943816	9.211007579
Zm00001d039512	38.88082889	97.20195191	51.34761494
Zm00001d039513	0.748583353	0.56434479	1.428200522
Zm00001d039514	3.473778616	11.27999296	3.990008657
Zm00001d039520	2.390051879	13.23364514	8.978978692
Zm00001d039529	1.299605133	3.440378408	1.438318006
Zm00001d039533	0.64671752	0.425980119	1.295257388
Zm00001d039544	0.110182832	0.130686893	0.326155908
Zm00001d039546	6.012132397	12.73044814	9.668591825
Zm00001d039549	0.326826385	0.337381827	0.150252139
Zm00001d039566	7.394431606	19.57532912	33.31012298
Zm00001d039591	6.595081368	7.419929598	3.203793832
Zm00001d039606	0.202880675	0.938554475	3.830090326
Zm00001d039618	12.81593904	6.422935147	4.292079158
Zm00001d039631	71.29707648	171.2413011	244.679669
Zm00001d039638	120.9610659	131.8129955	56.7881419
Zm00001d039639	1.994990149	1.951412847	0.911515145
Zm00001d039642	0.354180475	0.756962276	0.630075176
Zm00001d039643	0.189990574	0.890136113	0.564782284
Zm00001d039647	39.3218395	42.73414913	17.76332465
Zm00001d039648	0.519772598	3.000320841	2.560084704
Zm00001d039650	0.972821008	2.998768932	1.812728028
Zm00001d039654	0.294899194	0.157067736	0.827066632
Zm00001d000477	0.430882699	0.176901237	0.82392402
Zm00001d039669	0.21655772	0.146116286	0.335009268
Zm00001d039674	6.734720308	31.88115757	14.54057229
Zm00001d039684	3.631076841	7.194683835	1.608906591
Zm00001d039685	2.250896179	4.414065723	0.622672869
Zm00001d039711	112.8162256	84.82635828	43.78496769
Zm00001d039715	0.981860904	3.338428613	1.154705465
Zm00001d039722	0.167976058	0.599959884	0.409393875
Zm00001d039723	0.303959563	0.625136456	0.724128288
Zm00001d039726	0.692430692	0.391921496	0.17218668
Zm00001d039745	0.087401843	0.319743852	0.372050522
Zm00001d039754	0.718910689	1.713211579	0.330749573
Zm00001d000479	0.38074762	0.644691594	0.251739429
Zm00001d039761	0.208963619	0.153368029	0.39999791
Zm00001d039770	2.447822003	0.89454022	1.990227742
Zm00001d039781	0.25456917	0.176549038	0.112334309
Zm00001d039786	0.135282394	0.840861114	0.279718689
Zm00001d039795	0.336653226	0.549202251	0.138288038
Zm00001d039799	1.627067268	1.857419194	0.366067396
Zm00001d039805	0.436156911	1.079053891	0.097227596
Zm00001d039827	0.715867903	0.513857028	0.274550547
Zm00001d039842	0.094251259	0.395899567	8.74777633
Zm00001d039848	0.689280285	4.222808674	0.871269686
Zm00001d039851	3.875925476	7.880168303	6.356637928
Zm00001d039865	454.8902895	256.681306	523.5559246
Zm00001d039866	0.327549283	0.080346804	0.097227596
Zm00001d039880	5.148857157	16.7465011	1.250658771
Zm00001d039891	0.569907676	0.655217008	0.165933328
Zm00001d039892	6.571190573	2.967331872	1.068324886
Zm00001d039893	1.060137017	1.530849635	7.380604704
Zm00001d039910	70.48686229	133.5041265	47.13776167
Zm00001d039919	0.413419497	1.450002959	0.643156358
Zm00001d039926	0.107928304	0.191126359	0.079552749
Zm00001d039941	0.30551298	0.138577689	1.864394982
Zm00001d039942	0.072193169	0.238192776	0.444743569
Zm00001d039944	22.43507006	16.49593502	6.527417743
Zm00001d039974	31.86203447	27.92085832	69.0279654
Zm00001d039975	6.250661059	8.333329047	17.40296585
Zm00001d039982	1.619430907	1.711728944	0.665152492
Zm00001d039987	0.224916978	0.560006028	0.312166278
Zm00001d039993	7.746598526	11.40967098	2.481680909
Zm00001d039994	25.57689456	68.96139746	30.96417782
Zm00001d040002	1.679456874	4.805834983	0.60530012
Zm00001d040014	11.2434697	13.37244434	1.1668782
Zm00001d040028	7.000185181	57.29984369	3.882174549
Zm00001d040029	10.23462377	7.204056631	15.64039429
Zm00001d040035	0.256100799	0.084611729	0.651162862
Zm00001d040040	0.993261635	2.502323806	4.862906159
Zm00001d040046	0.841260724	2.058279676	2.454067492
Zm00001d040048	7.077673035	7.985352533	2.015002798
Zm00001d040066	0.147449597	0.414741814	2.918155761
Zm00001d040071	0.185417473	0.583400055	3.483116959
Zm00001d040075	5.247399601	4.262188821	1.870314364
Zm00001d040090	98.05701273	134.3963449	57.36407761
Zm00001d040091	0.289581407	0.099615087	0.109766173
Zm00001d040100	12.0527405	2.124188341	0.982820883
Zm00001d040110	0.233276237	1.259302636	1.283440331
Zm00001d040111	0.235552551	3.335302614	3.575623403
Zm00001d040113	0.080552427	1.607496732	2.494887427
Zm00001d040129	2.154585161	2.304224068	0.680499711
Zm00001d040130	6.030274923	4.021795955	10.96121949
Zm00001d040159	0.36934689	0.219350529	0.139405121
Zm00001d040188	1.611944427	0.712165221	0.458158722
Zm00001d040189	23.82713864	42.56101751	469.5101964
Zm00001d040197	4.06963816	4.930695914	10.74036142
Zm00001d040201	4.881008349	8.764200091	4.015994258
Zm00001d040219	0.30551298	1.011441082	0.328724043
Zm00001d040223	1.576101671	0.39184766	0.373469703
Zm00001d040247	19.27321941	2.320870788	1.160320597
Zm00001d000506	0.341248115	0.822723267	0.335551873
Zm00001d040266	0.354946947	0.214872586	0.523721841
Zm00001d040285	0.200626147	0.456552052	0.121730273
Zm00001d040287	0.551042252	1.288604951	0.529432589
Zm00001d040290	31.73583423	19.35721746	11.26561977
Zm00001d040297	4.808220376	3.535076461	1.051735249
Zm00001d040305	31.1665022	38.68970664	18.94972432
Zm00001d040310	7.161882211	4.57595904	1.506240626
Zm00001d040312	1.162705276	1.186559774	2.903257683
Zm00001d040361	3.594704642	1.697012441	10.57610949
Zm00001d040399	106.4032218	91.50188574	338.7384657
Zm00001d000516	0.205943934	0.130473874	0.292257266
Zm00001d040423	1.714470426	5.861798683	1.515209156
Zm00001d000517	0.326017653	0.537324892	0.197263835
Zm00001d040446	181.1749331	62.60851954	130.9313274
Zm00001d040463	0.419460181	1.287387625	3.220768867
Zm00001d040466	0.498502766	0.801685494	1.746705603
Zm00001d040467	0.072193169	0.157706791	0.130009156
Zm00001d040468	23.01539938	7.231307165	3.977951093
Zm00001d040477	0.877761017	1.466775807	0.60294062
Zm00001d040505	16.48253446	3.284806362	8.479266198
Zm00001d040506	2.885490071	2.405204154	1.329637043
Zm00001d040518	1.1399025	1.169426236	0.493508417
Zm00001d040519	5.410824344	115.9555308	15.03081491
Zm00001d040540	0.137536922	0.188491742	0.275125024
Zm00001d040541	0.221130821	0.418580703	4.2876427
Zm00001d040542	3.340772536	2.264483229	5.316690016
Zm00001d040544	0.344247327	0.704205151	0.271105836
Zm00001d040560	1.404362558	3.574125954	1.50131299
Zm00001d040567	54.4072186	57.63083041	27.46503631
Zm00001d040593	0.962909647	9.254676147	10.39552875
Zm00001d040594	5.70272564	4.519723717	0.326155908
Zm00001d040597	2.373353834	1.452059303	0.422809028
Zm00001d000533	0.33133544	0.184226816	1.468531431
Zm00001d040613	3.615865538	17.68320768	46.03371186
Zm00001d040614	1.064666545	4.009484069	4.774895613
Zm00001d040619	7.697586381	8.776430286	3.031000803
Zm00001d040622	9.799716575	13.14212474	4.977808603
Zm00001d040624	0.624767051	1.659254111	1.383120892
Zm00001d040634	0.406548294	0.864181305	0.749205442
Zm00001d040638	0.914985522	1.846615417	0.22611967
Zm00001d040639	0.246996856	0.648178283	0.171644075
Zm00001d040650	1.153621805	0.302757987	2.040382051
Zm00001d000534	1.944683403	2.695080473	0.490940282
Zm00001d040652	4.11435046	1.534327834	0.693914864
Zm00001d040665	6.032549923	12.4756217	10.60076722
Zm00001d040666	25.00271223	42.12125072	11.65474094
Zm00001d040670	0.348820429	4.528114386	3.8603016
Zm00001d040682	14.81537025	15.52167399	3.593570629
ENSRNA049997133	0.864785082	0.318400398	1.946631037
Zm00001d040695	6.392856916	16.18134803	3.41522406
Zm00001d040697	165.6757516	261.4669879	412.7471668
Zm00001d040698	0.74786177	0.52168248	0.119162138
Zm00001d040721	178.2989597	105.7082531	246.1140597
Zm00001d040730	0.40433734	1.677809503	4.719366679
Zm00001d040741	0.373175306	0.842204568	1.020613377
Zm00001d040743	1.029805502	0.973969606	0.411387533
Zm00001d000542	1.253891961	0.701005316	1.805595949
Zm00001d000543	0.231065283	0.184439834	0.480459106
Zm00001d040763	2.262450734	1.422909224	5.970599928
Zm00001d040784	8.464701798	10.29106773	18.7800739
Zm00001d040798	3.767632049	4.508207049	1.475693231
Zm00001d040805	6.579658767	14.97547618	6.58254095
Zm00001d040807	6.986245377	8.989667999	4.389547261
Zm00001d040818	0.538024059	1.140484611	1.918170764
Zm00001d040878	1.097317949	0.557158393	1.30797488
Zm00001d000561	4.365217992	8.933911004	6.481815064
Zm00001d040996	0.823819309	1.833246931	0.126323938
Zm00001d041004	6.049096772	4.937734639	10.10677994
Zm00001d041112	138.7184097	126.9323142	263.4129066
Zm00001d000571	0.513775487	0.399099402	0.205542717
Zm00001d041119	170.7403329	112.6107874	386.4826711
Zm00001d000572	0.101078888	0.202503845	0.2138216
Zm00001d041154	0.163381169	0.487623857	0.114902444
Zm00001d041180	1.562619395	1.185781538	0.752682025
Zm00001d000574	0.629210744	1.516337659	1.19627664
Zm00001d041200	0.547148475	0.667937948	0.330175096
Zm00001d041204	15.98438029	9.143823391	0.233188006
Zm00001d041221	2.24719717	1.649020115	0.957316295
Zm00001d041225	0.601091497	0.947940962	0.297634043
Zm00001d041253	0.152767383	0.395334349	0.38634225
Zm00001d041271	1.218945085	0.456339034	1.021489953
Zm00001d041308	6.914843096	14.88691712	6.869212804
Zm00001d041319	1.557150413	1.248277349	0.531792089
Zm00001d041332	2.501830387	0.537324892	0.664578015
Zm00001d000586	65.86234613	315.0588869	0.896074462
Zm00001d041343	0.693809812	1.424252678	0.916557951
Zm00001d041382	0.427863014	0.307448948	0.779752837
Zm00001d041403	4.223101396	7.609617121	1.105574775
Zm00001d041404	1.010044198	4.200314446	0.898883104
Zm00001d041430	4.545338151	5.510892207	1.205974704
Zm00001d000596	0.710551431	0.78312161	0.126323938
Zm00001d041489	91.15930734	41.05577897	209.2823157
Zm00001d041506	0.593562757	1.435351801	0.427643199
Zm00001d041515	9.577541309	12.85303971	21.71590236
Zm00001d041523	5.757304412	5.277529574	2.813641028
Zm00001d041538	0.525878643	0.495301636	0.235515635
ENSRNA049471008	0.29485562	0.363836507	1.000463859
Zm00001d041578	9.443943053	22.42211727	11.14151044
Zm00001d041588	1.877808021	2.451631517	3.895651294
Zm00001d041594	15.7168134	11.27974535	22.79228733
Zm00001d041600	4.961733758	7.879024812	1.773931471
Zm00001d041624	7.807939566	8.884662115	3.634484028
ENSRNA049473467	0.272074631	0.145477232	0.570461159
Zm00001d041634	0.886843173	1.166013383	3.595689623
Zm00001d041671	154.8082656	57.09546128	31.90389318
Zm00001d041678	0.245465226	1.17284758	0.462418417
Zm00001d041690	1.858090292	2.880876816	1.174614477
Zm00001d041726	38.14504586	44.2117758	341.5195735
Zm00001d041747	15.64974193	11.59622402	5.091051359
Zm00001d041748	0.665734139	1.442038326	1.147511793
Zm00001d041769	0.465064418	5.861355665	0.20699377
